Start Time, End Time, State, State Name
2018-12-12 00:00:00,2018-12-12 00:00:00,0,0)
2018-12-13 00:00:00,2018-12-13 00:00:00,4,4)
2018-12-14 00:00:00,2018-12-14 00:00:00,0,0)
2018-12-17 00:00:00,2018-12-17 00:00:00,4,4)
2018-12-18 00:00:00,2018-12-18 00:00:00,0,0)
2018-12-19 00:00:00,2018-12-19 00:00:00,4,4)
2018-12-20 00:00:00,2018-12-21 00:00:00,0,0)
2018-12-24 00:00:00,2018-12-24 00:00:00,4,4)
2018-12-26 00:00:00,2018-12-26 00:00:00,0,0)
2018-12-27 00:00:00,2018-12-27 00:00:00,4,4)
2018-12-28 00:00:00,2019-01-02 00:00:00,0,0)
2019-01-03 00:00:00,2019-01-03 00:00:00,4,4)
2019-01-04 00:00:00,2019-01-04 00:00:00,0,0)
2019-01-07 00:00:00,2019-01-07 00:00:00,4,4)
2019-01-08 00:00:00,2019-01-08 00:00:00,0,0)
2019-01-09 00:00:00,2019-01-09 00:00:00,4,4)
2019-01-10 00:00:00,2019-01-11 00:00:00,0,0)
2019-01-14 00:00:00,2019-01-14 00:00:00,4,4)
2019-01-15 00:00:00,2019-01-15 00:00:00,0,0)
2019-01-16 00:00:00,2019-01-16 00:00:00,4,4)
2019-01-17 00:00:00,2019-01-18 00:00:00,0,0)
2019-01-22 00:00:00,2019-01-22 00:00:00,4,4)
2019-01-23 00:00:00,2019-01-23 00:00:00,0,0)
2019-01-24 00:00:00,2019-01-24 00:00:00,4,4)
2019-01-25 00:00:00,2019-01-25 00:00:00,0,0)
2019-01-28 00:00:00,2019-01-28 00:00:00,4,4)
2019-01-29 00:00:00,2019-01-29 00:00:00,0,0)
2019-01-30 00:00:00,2019-01-30 00:00:00,4,4)
2019-01-31 00:00:00,2019-01-31 00:00:00,0,0)
2019-02-01 00:00:00,2019-03-13 00:00:00,2,2)
2019-03-14 00:00:00,2019-03-21 00:00:00,3,3)
2019-03-22 00:00:00,2019-04-03 00:00:00,2,2)
2019-04-04 00:00:00,2019-05-06 00:00:00,3,3)
2019-05-07 00:00:00,2019-05-10 00:00:00,2,2)
2019-05-13 00:00:00,2019-05-13 00:00:00,4,4)
2019-05-14 00:00:00,2019-05-14 00:00:00,0,0)
2019-05-15 00:00:00,2019-05-15 00:00:00,4,4)
2019-05-16 00:00:00,2019-05-16 00:00:00,0,0)
2019-05-17 00:00:00,2019-05-30 00:00:00,2,2)
