Start Time, End Time, State, State Name
2022-09-20 00:00:00,2022-09-20 00:00:00,4,4)
2022-09-21 00:00:00,2022-09-29 00:00:00,1,1)
2022-09-30 00:00:00,2022-10-10 00:00:00,0,0)
2022-10-11 00:00:00,2022-10-14 00:00:00,4,4)
2022-10-17 00:00:00,2022-10-26 00:00:00,0,0)
2022-10-27 00:00:00,2022-11-03 00:00:00,5,5)
2022-11-04 00:00:00,2022-11-09 00:00:00,4,4)
2022-11-10 00:00:00,2022-11-16 00:00:00,0,0)
2022-11-17 00:00:00,2022-11-18 00:00:00,5,5)
2022-11-21 00:00:00,2022-11-29 00:00:00,4,4)
2022-11-30 00:00:00,2022-11-30 00:00:00,0,0)
2022-12-01 00:00:00,2022-12-02 00:00:00,4,4)
2022-12-05 00:00:00,2022-12-06 00:00:00,2,2)
2022-12-07 00:00:00,2022-12-15 00:00:00,1,1)
2022-12-16 00:00:00,2022-12-20 00:00:00,2,2)
2022-12-21 00:00:00,2022-12-28 00:00:00,3,3)
2022-12-29 00:00:00,2023-01-05 00:00:00,4,4)
2023-01-06 00:00:00,2023-01-12 00:00:00,0,0)
2023-01-13 00:00:00,2023-01-23 00:00:00,5,5)
2023-01-24 00:00:00,2023-01-24 00:00:00,0,0)
2023-01-25 00:00:00,2023-02-01 00:00:00,5,5)
2023-02-02 00:00:00,2023-02-03 00:00:00,0,0)
2023-02-06 00:00:00,2023-02-07 00:00:00,4,4)
2023-02-08 00:00:00,2023-02-08 00:00:00,6,6)
2023-02-09 00:00:00,2023-02-10 00:00:00,4,4)
2023-02-13 00:00:00,2023-02-14 00:00:00,6,6)
2023-02-15 00:00:00,2023-02-22 00:00:00,1,1)
2023-02-23 00:00:00,2023-02-27 00:00:00,2,2)
2023-02-28 00:00:00,2023-03-08 00:00:00,1,1)
2023-03-09 00:00:00,2023-03-17 00:00:00,3,3)
2023-03-20 00:00:00,2023-03-24 00:00:00,0,0)
2023-03-27 00:00:00,2023-03-27 00:00:00,4,4)
2023-03-28 00:00:00,2023-04-03 00:00:00,0,0)
2023-04-04 00:00:00,2023-04-18 00:00:00,5,5)
2023-04-19 00:00:00,2023-04-24 00:00:00,4,4)
2023-04-25 00:00:00,2023-04-25 00:00:00,1,1)
2023-04-26 00:00:00,2023-04-27 00:00:00,2,2)
2023-04-28 00:00:00,2023-05-02 00:00:00,6,6)
